Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Tania,2020-11-03 16:19:06,00:35:28,,Christmas Made To Order,,Hisense MTK5657 on UHD platform Smart TV,00:35:28,Not latest view,ZA (South Africa)
Tania,2020-11-03 14:05:36,01:26:32,,My Christmas Inn,,Hisense MTK5657 on UHD platform Smart TV,01:26:32,01:26:32,ZA (South Africa)
Tania,2020-11-03 07:04:47,00:14:27,Autoplayed: user action: None; ,Unsolved Mysteries: Volume 2: A Death in Oslo (Episode 2),,Hisense MTK5657 on UHD platform Smart TV,00:14:31,Not latest view,ZA (South Africa)
Tania,2020-11-03 06:47:58,00:16:44,,Unsolved Mysteries: Volume 2: Washington Insider Murder (Episode 1),,Hisense MTK5657 on UHD platform Smart TV,00:45:28,00:45:28,ZA (South Africa)
Antonio,2020-11-02 20:29:14,00:16:59,Autoplayed: user action: None; ,The Big Bang Theory: Season 10: The Gyroscopic Collapse (Episode 23),,Hisense DB MSD6586 4.3 on UHD platform Smart TV,00:17:45,00:17:45,ZA (South Africa)
Antonio,2020-11-02 20:09:17,00:19:32,Autoplayed: user action: None; ,The Big Bang Theory: Season 10: The Cognition Regeneration (Episode 22),,Hisense DB MSD6586 4.3 on UHD platform Smart TV,00:19:32,00:19:32,ZA (South Africa)
Antonio,2020-11-02 19:49:53,00:19:17,Autoplayed: user action: None; ,The Big Bang Theory: Season 10: The Separation Agitation (Episode 21),,Hisense DB MSD6586 4.3 on UHD platform Smart TV,00:19:17,00:19:17,ZA (South Africa)
Antonio,2020-11-02 19:30:45,00:18:42,Autoplayed: user action: None; ,The Big Bang Theory: Season 10: The Recollection Dissipation (Episode 20),,Hisense DB MSD6586 4.3 on UHD platform Smart TV,00:18:42,00:18:42,ZA (South Africa)
Antonio,2020-11-02 19:19:37,00:10:07,Autoplayed: user action: Unspecified; ,The Big Bang Theory: Season 10: The Collaboration Fluctuation (Episode 19),,Hisense DB MSD6586 4.3 on UHD platform Smart TV,00:18:10,00:18:10,ZA (South Africa)
Tania,2020-11-02 14:33:54,00:50:03,,Furious 7,,Google Chromecast streaming stick,02:09:47,02:09:47,ZA (South Africa)
Tania,2020-11-02 14:33:36,00:00:06,,Furious 7,,DefaultWidevineAndroidPhone,00:00:05,Not latest view,ZA (South Africa)
Tania,2020-11-02 12:59:08,01:25:11,,Furious 7,,Hisense MTK5657 on UHD platform Smart TV,01:25:11,Not latest view,ZA (South Africa)
Tania,2020-11-02 12:04:57,00:44:17,,Fast & Furious 6,,Hisense MTK5657 on UHD platform Smart TV,02:03:30,02:03:30,ZA (South Africa)
Tania,2020-11-02 08:45:03,00:41:04,,Fast & Furious 6,,Google Chromecast streaming stick,01:19:54,Not latest view,ZA (South Africa)
Tania,2020-11-02 08:44:41,00:00:04,,Fast & Furious 6,,DefaultWidevineAndroidPhone,00:38:51,Not latest view,ZA (South Africa)
Tania,2020-11-02 07:15:32,00:29:08,,Fast & Furious 6,,Hisense MTK5657 on UHD platform Smart TV,01:07:58,Not latest view,ZA (South Africa)
Antonio,2020-11-01 20:06:24,00:00:21,,The Perfect Man_hook_primary_16x9,HOOK,Hisense DB MSD6586 4.3 on UHD platform Smart TV,00:00:21,00:00:21,ZA (South Africa)
Antonio,2020-11-01 20:05:22,00:00:45,Autoplayed: user action: None; ,Chesapeake Shores: Season 1_hook_primary_16x9,HOOK,Hisense DB MSD6586 4.3 on UHD platform Smart TV,00:00:45,00:00:45,ZA (South Africa)
Tania,2020-11-01 18:52:18,00:00:05,,Trailer: Jingle Jangle: A Christmas Journey,TRAILER,DefaultWidevineAndroidPhone,00:00:05,00:00:05,ZA (South Africa)
Tania,2020-11-01 18:52:01,00:00:11,,Trailer: Carmel: Who Killed Maria Marta?,TRAILER,DefaultWidevineAndroidPhone,00:00:11,00:00:11,ZA (South Africa)
Tania,2020-11-01 18:51:51,00:00:05,,Trailer: Trial 4,TRAILER,DefaultWidevineAndroidPhone,00:00:05,00:00:05,ZA (South Africa)
Tania,2020-11-01 18:51:43,00:00:04,,Season 1 Trailer: DASH & LILY,TRAILER,DefaultWidevineAndroidPhone,00:00:03,Not latest view,ZA (South Africa)
Tania,2020-11-01 18:51:21,00:39:22,,Fast & Furious 6,,Google Chromecast streaming stick,00:39:22,Not latest view,ZA (South Africa)
Antonio,2020-11-01 18:38:28,01:26:50,,My Christmas Inn,,Hisense DB MSD6586 4.3 on UHD platform Smart TV,01:26:50,01:26:50,ZA (South Africa)
Antonio,2020-11-01 18:38:15,00:00:08,Autoplayed: user action: None; ,My Christmas Inn_hook_primary_16x9,HOOK,Hisense DB MSD6586 4.3 on UHD platform Smart TV,00:00:08,00:00:08,ZA (South Africa)
Antonio,2020-11-01 18:36:41,00:01:10,,His House,,Hisense DB MSD6586 4.3 on UHD platform Smart TV,00:01:10,00:01:10,ZA (South Africa)
Antonio,2020-11-01 18:36:26,00:00:09,Autoplayed: user action: None; ,Trailer: His House,TRAILER,Hisense DB MSD6586 4.3 on UHD platform Smart TV,00:00:10,00:00:10,ZA (South Africa)
Antonio,2020-11-01 18:36:02,00:00:06,Autoplayed: user action: None; ,The Big Bang Theory: Season 1_hook_primary_16x9,HOOK,Hisense DB MSD6586 4.3 on UHD platform Smart TV,00:00:06,Not latest view,ZA (South Africa)
Tania,2020-11-01 18:32:49,00:00:08,,Fast & Furious 6,,Hisense MTK5657 on UHD platform Smart TV,00:00:08,Not latest view,ZA (South Africa)
Antonio,2020-11-01 16:21:58,02:13:43,,Love Actually,,Hisense DB MSD6586 4.3 on UHD platform Smart TV,02:13:43,02:13:43,ZA (South Africa)
Antonio,2020-11-01 16:21:46,00:00:06,,Love Actually_hook_primary_16x9,HOOK,Hisense DB MSD6586 4.3 on UHD platform Smart TV,00:00:06,00:00:06,ZA (South Africa)
Antonio,2020-11-01 16:20:21,00:01:23,Autoplayed: user action: None; ,The Losers_hook_primary_16x9,HOOK,Hisense DB MSD6586 4.3 on UHD platform Smart TV,00:01:23,00:01:23,ZA (South Africa)
Tania,2020-11-01 16:09:24,02:01:36,,Fast Five,,Hisense MTK5657 on UHD platform Smart TV,02:01:36,02:01:36,ZA (South Africa)
Manuel,2020-11-01 16:05:53,00:00:09,,Fast Five,,DefaultWidevineAndroidPhone,00:00:09,00:00:09,ZA (South Africa)
Antonio,2020-11-01 14:40:55,01:39:21,,The Adjustment Bureau,,Hisense DB MSD6586 4.3 on UHD platform Smart TV,01:39:21,01:39:21,ZA (South Africa)
Antonio,2020-11-01 14:40:40,00:00:11,,The Adjustment Bureau_hook_primary_16x9,HOOK,Hisense DB MSD6586 4.3 on UHD platform Smart TV,00:00:11,00:00:11,ZA (South Africa)
Antonio,2020-11-01 14:40:32,00:00:05,Autoplayed: user action: None; ,The Losers_hook_primary_16x9,HOOK,Hisense DB MSD6586 4.3 on UHD platform Smart TV,00:00:05,Not latest view,ZA (South Africa)
Antonio,2020-11-01 14:13:25,00:26:56,Autoplayed: user action: Unspecified; ,The Queen's Gambit: Limited Series: End Game (Episode 7),,Hisense DB MSD6586 4.3 on UHD platform Smart TV,01:06:50,01:06:50,ZA (South Africa)
Antonio,2020-11-01 14:13:05,00:00:06,Autoplayed: user action: None; ,Jane the Virgin: Season 1_hook_primary_16x9,HOOK,Hisense DB MSD6586 4.3 on UHD platform Smart TV,00:00:06,00:00:06,ZA (South Africa)
Antonio,2020-11-01 14:12:50,00:00:05,Autoplayed: user action: None; ,Trailer 2: Over the Moon,TRAILER,Hisense DB MSD6586 4.3 on UHD platform Smart TV,00:00:05,00:00:05,ZA (South Africa)
Antonio,2020-10-31 18:13:30,00:39:47,Autoplayed: user action: None; ,The Queen's Gambit: Limited Series: End Game (Episode 7),,Hisense DB MSD6586 4.3 on UHD platform Smart TV,00:39:54,Not latest view,ZA (South Africa)
Antonio,2020-10-31 17:16:05,00:57:18,Autoplayed: user action: None; ,The Queen's Gambit: Limited Series: Adjournment (Episode 6),,Hisense DB MSD6586 4.3 on UHD platform Smart TV,00:57:24,00:57:24,ZA (South Africa)
Antonio,2020-10-31 16:30:16,00:45:31,Autoplayed: user action: None; ,The Queen's Gambit: Limited Series: Fork (Episode 5),,Hisense DB MSD6586 4.3 on UHD platform Smart TV,00:45:37,00:45:37,ZA (South Africa)
Antonio,2020-10-31 15:44:18,00:45:52,Autoplayed: user action: None; ,The Queen's Gambit: Limited Series: Middle Game (Episode 4),,Hisense DB MSD6586 4.3 on UHD platform Smart TV,00:45:58,00:45:58,ZA (South Africa)
Antonio,2020-10-31 15:00:38,00:43:33,Autoplayed: user action: None; ,The Queen's Gambit: Limited Series: Doubled Pawns (Episode 3),,Hisense DB MSD6586 4.3 on UHD platform Smart TV,00:43:39,00:43:39,ZA (South Africa)
Antonio,2020-10-31 13:54:27,01:02:23,Autoplayed: user action: Unspecified; ,The Queen's Gambit: Limited Series: Exchanges (Episode 2),,Hisense DB MSD6586 4.3 on UHD platform Smart TV,01:02:29,01:02:29,ZA (South Africa)
Antonio,2020-10-31 12:57:45,00:56:36,,The Queen's Gambit: Limited Series: Openings (Episode 1),,Hisense DB MSD6586 4.3 on UHD platform Smart TV,00:56:36,00:56:36,ZA (South Africa)
Antonio,2020-10-31 12:57:19,00:00:23,,Season 1 Trailer: The Queen's Gambit,TRAILER,Hisense DB MSD6586 4.3 on UHD platform Smart TV,00:00:23,00:00:23,ZA (South Africa)
Antonio,2020-10-31 12:56:50,00:00:26,Autoplayed: user action: None; ,Archer: Season 1_hook_primary_16x9,HOOK,Hisense DB MSD6586 4.3 on UHD platform Smart TV,00:00:26,00:00:26,ZA (South Africa)
Antonio,2020-10-31 11:08:18,01:27:37,,The Clapper,,Hisense DB MSD6586 4.3 on UHD platform Smart TV,01:27:37,01:27:37,ZA (South Africa)
Antonio,2020-10-31 11:08:03,00:00:12,Autoplayed: user action: None; ,The Clapper_hook_primary_16x9,HOOK,Hisense DB MSD6586 4.3 on UHD platform Smart TV,00:00:12,00:00:12,ZA (South Africa)
Antonio,2020-10-31 11:07:50,00:00:09,Autoplayed: user action: None; ,The Adjustment Bureau_hook_04_16x9,HOOK,Hisense DB MSD6586 4.3 on UHD platform Smart TV,00:00:09,00:00:09,ZA (South Africa)
Antonio,2020-10-30 23:41:44,00:08:07,Autoplayed: user action: None; ,The Big Bang Theory: Season 10: The Collaboration Fluctuation (Episode 19),,Hisense DB MSD6586 4.3 on UHD platform Smart TV,00:08:07,Not latest view,ZA (South Africa)
Antonio,2020-10-30 23:32:49,00:08:50,Autoplayed: user action: Unspecified; ,The Big Bang Theory: Season 10: The Escape Hatch Identification (Episode 18),,Hisense DB MSD6586 4.3 on UHD platform Smart TV,00:19:26,00:19:26,ZA (South Africa)
Tania,2020-10-30 07:52:56,00:21:42,,My Next Guest Needs No Introduction With David Letterman: Season 3: Dave Chappelle (Episode 3),,Hisense MTK5657 on UHD platform Smart TV,00:32:43,00:32:43,ZA (South Africa)
Tania,2020-10-30 06:40:39,00:52:11,,Holidate,,Hisense MTK5657 on UHD platform Smart TV,00:52:11,00:52:11,ZA (South Africa)
Antonio,2020-10-29 21:22:14,00:10:40,Autoplayed: user action: None; ,The Big Bang Theory: Season 10: The Escape Hatch Identification (Episode 18),,Hisense DB MSD6586 4.3 on UHD platform Smart TV,00:10:40,Not latest view,ZA (South Africa)
Antonio,2020-10-29 21:10:24,00:11:44,Autoplayed: user action: Unspecified; ,The Big Bang Theory: Season 10: The Comic-Con Conundrum (Episode 17),,Hisense DB MSD6586 4.3 on UHD platform Smart TV,00:19:02,00:19:02,ZA (South Africa)
Christy,2020-10-29 17:19:44,01:36:15,,To All the Boys: P.S. I Still Love You,,Chrome PC (Cadmium),01:36:15,01:36:15,ZA (South Africa)
Antonio,2020-10-29 12:46:30,00:07:01,,Holidate,,Hisense DB MSD6586 4.3 on UHD platform Smart TV,00:07:01,00:07:01,ZA (South Africa)
Antonio,2020-10-29 12:46:13,00:00:14,Autoplayed: user action: None; ,Trailer: Holidate,TRAILER,Hisense DB MSD6586 4.3 on UHD platform Smart TV,00:00:14,00:00:14,ZA (South Africa)
Tania,2020-10-29 11:48:55,00:10:57,Autoplayed: user action: None; ,My Next Guest Needs No Introduction With David Letterman: Season 3: Dave Chappelle (Episode 3),,Hisense MTK5657 on UHD platform Smart TV,00:11:01,Not latest view,ZA (South Africa)
Antonio,2020-10-29 11:25:08,01:08:49,Autoplayed: user action: Unspecified; ,Bridesmaids,,Hisense DB MSD6586 4.3 on UHD platform Smart TV,02:00:04,02:00:04,ZA (South Africa)
Tania,2020-10-29 11:12:11,00:36:37,,My Next Guest Needs No Introduction With David Letterman: Season 3: Robert Downey Jr. (Episode 2),,Hisense MTK5657 on UHD platform Smart TV,00:47:30,00:47:30,ZA (South Africa)
Tania,2020-10-29 08:17:10,00:28:19,,Unsolved Mysteries: Volume 2: Washington Insider Murder (Episode 1),,Hisense MTK5657 on UHD platform Smart TV,00:28:44,Not latest view,ZA (South Africa)
Antonio,2020-10-29 06:45:22,00:51:19,,Bridesmaids,,Hisense DB MSD6586 4.3 on UHD platform Smart TV,00:51:19,Not latest view,ZA (South Africa)
Antonio,2020-10-29 06:45:11,00:00:07,Autoplayed: user action: None; ,Bridesmaids_hook_primary_16x9,HOOK,Hisense DB MSD6586 4.3 on UHD platform Smart TV,00:00:07,00:00:07,ZA (South Africa)
Antonio,2020-10-29 06:44:38,00:00:19,Autoplayed: user action: None; ,The Big Bang Theory: Season 1_hook_primary_16x9,HOOK,Hisense DB MSD6586 4.3 on UHD platform Smart TV,00:00:19,Not latest view,ZA (South Africa)
Antonio,2020-10-28 18:40:37,00:06:36,Autoplayed: user action: None; ,The Big Bang Theory: Season 10: The Comic-Con Conundrum (Episode 17),,Hisense DB MSD6586 4.3 on UHD platform Smart TV,00:07:19,Not latest view,ZA (South Africa)
Antonio,2020-10-28 18:23:16,00:17:16,Autoplayed: user action: None; ,The Big Bang Theory: Season 10: The Allowance Evaporation (Episode 16),,Hisense DB MSD6586 4.3 on UHD platform Smart TV,00:17:16,00:17:16,ZA (South Africa)
Antonio,2020-10-28 18:01:46,00:19:53,Autoplayed: user action: Unspecified; ,The Big Bang Theory: Season 10: The Locomotion Reverberation (Episode 15),,Hisense DB MSD6586 4.3 on UHD platform Smart TV,00:19:53,00:19:53,ZA (South Africa)
Antonio,2020-10-28 17:42:53,00:18:48,Autoplayed: user action: Unspecified; ,The Big Bang Theory: Season 10: The Emotion Detection Automation (Episode 14),,Hisense DB MSD6586 4.3 on UHD platform Smart TV,00:19:06,00:19:06,ZA (South Africa)
Antonio,2020-10-28 17:26:56,00:15:46,Autoplayed: user action: Unspecified; ,The Big Bang Theory: Season 10: The Romance Recalibration (Episode 13),,Hisense DB MSD6586 4.3 on UHD platform Smart TV,00:18:11,00:18:11,ZA (South Africa)
Antonio,2020-10-28 17:26:34,00:00:04,Autoplayed: user action: None; ,Trailer: Holidate,TRAILER,Hisense DB MSD6586 4.3 on UHD platform Smart TV,00:00:04,Not latest view,ZA (South Africa)
Manuel,2020-10-27 20:47:57,00:45:00,Autoplayed: user action: Unspecified; ,Over the Moon,,Sony PS4 Pro,01:26:21,01:26:21,ZA (South Africa)
Manuel,2020-10-27 20:46:41,00:00:48,Autoplayed: user action: None; ,Season 1 Trailer: Blood of Zeus,TRAILER,Sony PS4 Pro,00:00:48,00:00:48,ZA (South Africa)
Antonio,2020-10-27 19:41:52,00:01:50,Autoplayed: user action: None; ,The Big Bang Theory: Season 10: The Romance Recalibration (Episode 13),,Hisense DB MSD6586 4.3 on UHD platform Smart TV,00:02:18,Not latest view,ZA (South Africa)
Antonio,2020-10-27 19:20:44,00:20:57,Autoplayed: user action: Unspecified; ,The Big Bang Theory: Season 10: The Holiday Summation (Episode 12),,Hisense DB MSD6586 4.3 on UHD platform Smart TV,00:20:31,00:20:31,ZA (South Africa)
Christy,2020-10-27 19:08:10,00:00:06,Autoplayed: user action: None; ,Gilmore Girls: Season 1_hook_primary_16x9,HOOK,Chrome PC (Cadmium),00:00:06,00:00:06,ZA (South Africa)
Antonio,2020-10-27 19:03:33,00:17:04,Autoplayed: user action: Unspecified; ,The Big Bang Theory: Season 10: The Birthday Synchronicity (Episode 11),,Hisense DB MSD6586 4.3 on UHD platform Smart TV,00:20:01,00:20:01,ZA (South Africa)
Manuel,2020-10-27 18:36:50,00:04:36,,Over the Moon,,Google Chromecast streaming stick,00:55:44,Not latest view,ZA (South Africa)
Manuel,2020-10-27 18:35:38,00:00:36,,Over the Moon,,DefaultWidevineAndroidPhone,00:51:08,Not latest view,ZA (South Africa)
Tania,2020-10-27 18:32:19,00:10:33,Autoplayed: user action: Unspecified; ,My Next Guest Needs No Introduction With David Letterman: Season 3: Robert Downey Jr. (Episode 2),,Hisense MTK5657 on UHD platform Smart TV,00:10:54,Not latest view,ZA (South Africa)
Tania,2020-10-27 18:30:23,00:01:49,,My Next Guest Needs No Introduction With David Letterman: Season 3: Kim Kardashian West (Episode 1),,Hisense MTK5657 on UHD platform Smart TV,00:45:30,00:45:30,ZA (South Africa)
Christy,2020-10-27 17:29:18,01:33:30,,To All the Boys I’ve Loved Before,,Chrome PC (Cadmium),01:36:34,01:36:34,ZA (South Africa)
Christy,2020-10-27 17:29:09,00:00:04,Autoplayed: user action: None; ,To All the Boys I’ve Loved Before (Billboard Trailer),PROMOTIONAL,Chrome PC (Cadmium),00:00:04,00:00:04,ZA (South Africa)
Christy,2020-10-27 17:22:41,00:00:10,Autoplayed: user action: None; ,My Next Guest Needs No Introduction With David Letterman: Season 3: Clip: Cliffhanger,HOOK,Chrome PC (Cadmium),00:00:10,00:00:10,ZA (South Africa)
Manuel,2020-10-27 16:56:58,01:29:47,,Over the Moon,,Hisense MTK5657 on UHD platform Smart TV,01:28:29,Not latest view,ZA (South Africa)
Manuel,2020-10-27 16:48:06,00:01:44,,Kung Fu Panda,,Hisense MTK5657 on UHD platform Smart TV,01:24:56,01:24:56,ZA (South Africa)
Tania,2020-10-27 12:51:35,01:20:34,Autoplayed: user action: Unspecified; ,A Christmas Prince: The Royal Baby,,Sony PS4,01:20:34,01:20:34,ZA (South Africa)
Tania,2020-10-27 12:45:51,00:00:17,Autoplayed: user action: None; ,A Christmas Prince: The Royal Baby,,Hisense MTK5657 on UHD platform Smart TV,00:00:17,Not latest view,ZA (South Africa)
Tania,2020-10-27 11:00:32,01:29:34,Autoplayed: user action: Unspecified; ,A Christmas Prince: The Royal Wedding,,Hisense MTK5657 on UHD platform Smart TV,01:29:34,01:29:34,ZA (South Africa)
Tania,2020-10-27 10:53:02,00:07:23,,A Christmas Prince,,Hisense MTK5657 on UHD platform Smart TV,01:29:14,01:29:14,ZA (South Africa)
Tania,2020-10-27 10:21:23,00:22:09,,A Christmas Prince,,Hisense MTK5657 on UHD platform Smart TV,01:21:52,Not latest view,ZA (South Africa)
Tania,2020-10-27 09:05:20,00:59:53,Autoplayed: user action: Unspecified; ,A Christmas Prince,,Sony PS4,00:59:53,Not latest view,ZA (South Africa)
Tania,2020-10-27 09:03:18,00:00:01,Autoplayed: user action: None; ,Moneyball,,Sony PS4,00:00:01,00:00:01,ZA (South Africa)
Tania,2020-10-27 09:00:39,00:00:17,Autoplayed: user action: None; ,This Is 40_hook_05_16x9,HOOK,Sony PS4,00:00:17,00:00:17,ZA (South Africa)
Antonio,2020-10-27 08:15:43,00:20:47,,This Is 40,,Hisense DB MSD6586 4.3 on UHD platform Smart TV,00:20:47,00:20:47,ZA (South Africa)
Antonio,2020-10-27 08:15:32,00:00:07,Autoplayed: user action: None; ,This Is 40_hook_03_16x9,HOOK,Hisense DB MSD6586 4.3 on UHD platform Smart TV,00:00:07,00:00:07,ZA (South Africa)
Tania,2020-10-27 07:34:25,00:43:42,,My Next Guest Needs No Introduction With David Letterman: Season 3: Kim Kardashian West (Episode 1),,Hisense MTK5657 on UHD platform Smart TV,00:43:42,Not latest view,ZA (South Africa)
Antonio,2020-10-27 06:45:45,00:02:10,Autoplayed: user action: None; ,The Big Bang Theory: Season 10: The Birthday Synchronicity (Episode 11),,Hisense DB MSD6586 4.3 on UHD platform Smart TV,00:02:59,Not latest view,ZA (South Africa)
Antonio,2020-10-27 06:26:24,00:19:17,Autoplayed: user action: None; ,The Big Bang Theory: Season 10: The Property Division Collision (Episode 10),,Hisense DB MSD6586 4.3 on UHD platform Smart TV,00:19:17,00:19:17,ZA (South Africa)
Antonio,2020-10-27 06:15:00,00:11:18,Autoplayed: user action: Unspecified; ,The Big Bang Theory: Season 10: The Geology Elevation (Episode 9),,Hisense DB MSD6586 4.3 on UHD platform Smart TV,00:18:53,00:18:53,ZA (South Africa)
Antonio,2020-10-27 06:14:19,00:00:04,Autoplayed: user action: None; ,Notting Hill_hook_primary_16x9,HOOK,Hisense DB MSD6586 4.3 on UHD platform Smart TV,00:00:04,00:00:04,ZA (South Africa)
Antonio,2020-10-26 14:40:47,00:39:46,,The F**k-It List,,Hisense DB MSD6586 4.3 on UHD platform Smart TV,00:39:46,00:39:46,ZA (South Africa)
Antonio,2020-10-26 14:40:28,00:00:11,Autoplayed: user action: None; ,The F**k-It List_hook_01_16x9,HOOK,Hisense DB MSD6586 4.3 on UHD platform Smart TV,00:00:11,00:00:11,ZA (South Africa)
Antonio,2020-10-26 14:40:17,00:00:07,Autoplayed: user action: None; ,Seven Pounds_hook_primary_16x9,HOOK,Hisense DB MSD6586 4.3 on UHD platform Smart TV,00:00:07,00:00:07,ZA (South Africa)
Antonio,2020-10-26 14:39:51,00:00:16,Autoplayed: user action: None; ,Flipped,,Hisense DB MSD6586 4.3 on UHD platform Smart TV,00:52:58,00:52:58,ZA (South Africa)
Antonio,2020-10-26 14:39:43,00:00:05,Autoplayed: user action: None; ,Flipped_hook_01_16x9,HOOK,Hisense DB MSD6586 4.3 on UHD platform Smart TV,00:00:05,00:00:05,ZA (South Africa)
Antonio,2020-10-26 14:39:28,00:00:04,Autoplayed: user action: None; ,Practical Magic_hook_primary_16x9,HOOK,Hisense DB MSD6586 4.3 on UHD platform Smart TV,00:00:04,00:00:04,ZA (South Africa)
